window,sigma,seed,terms,n_terms,coef,coef_rel_error,kept_true_term,right_term_set,recovered
41,1e-09,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113536368894,0.02041484772332941,True,False,False
41,1e-09,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113512749773,0.020414865437670238,True,False,False
41,1e-09,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113543145396,0.02041484264095289,True,False,False
41,1e-09,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135459502409,0.02041484053731929,True,False,False
41,1e-09,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135579967338,0.020414831502449604,True,False,False
41,2e-09,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135305520701,0.020414852085947344,True,False,False
41,2e-09,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061134833155112,0.02041488751336651,True,False,False
41,2e-09,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113544106991,0.02041484191975662,True,False,False
41,2e-09,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135497135994,0.020414837714800405,True,False,False
41,2e-09,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113573807226,0.020414819644580418,True,False,False
41,5e-09,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135132721857,0.020414865045860653,True,False,False
41,5e-09,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061133951939445,0.02041495360454154,True,False,False
41,5e-09,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135471735774,0.020414839619816882,True,False,False
41,5e-09,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135611675763,0.020414829124317746,True,False,False
41,5e-09,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061136214067386,0.020414783944946002,True,False,False
41,1e-08,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061134850413747,0.02041488621896892,True,False,False
41,1e-08,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061132489292493,0.020415063303062975,True,False,False
41,1e-08,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135528913008,0.020414835331524328,True,False,False
41,1e-08,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113580804402,0.020414814396698455,True,False,False
41,1e-08,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061137012995383,0.02041472402534622,True,False,False
41,2e-08,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306113430713741,0.020414926964694213,True,False,False
41,2e-08,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061129586659592,0.020415281000530527,True,False,False
41,2e-08,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061135666020731,0.020414825048445107,True,False,False
41,2e-08,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061136221283154,0.020414783403763404,True,False,False
41,2e-08,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061138631861706,0.02041460261037198,True,False,False
41,5e-08,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061132848026165,0.0204150363980376,True,False,False
41,5e-08,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061121060068492,0.020415920494863016,True,False,False
41,5e-08,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061136259369979,0.020414780547251543,True,False,False
41,5e-08,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061137625027244,0.020414678122956664,True,False,False
41,5e-08,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061143656539298,0.020414225759552596,True,False,False
41,1e-07,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061130985225233,0.020415176108107447,True,False,False
41,1e-07,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061107453451477,0.020416940991139165,True,False,False
41,1e-07,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061137855040148,0.020414660871988843,True,False,False
41,1e-07,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061140511377578,0.020414461646681592,True,False,False
41,1e-07,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306115259122478,0.020413555658141402,True,False,False
41,2e-07,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061129393523512,0.020415295485736562,True,False,False
41,2e-07,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061082506613202,0.0204188120040098,True,False,False
41,2e-07,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061143321702675,0.02041425087229931,True,False,False
41,2e-07,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061148334584713,0.020413874906146434,True,False,False
41,2e-07,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061172561179755,0.020412057911518344,True,False,False
41,5e-07,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061141687029287,0.020414373472803393,True,False,False
41,5e-07,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061025795879702,0.020423065309022326,True,False,False
41,5e-07,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061177922349692,0.02041165582377308,True,False,False
41,5e-07,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306118820864205,0.020410884351846237,True,False,False
41,5e-07,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061249268634476,0.020406304852414237,True,False,False
41,1e-06,0,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061219032269498,0.02040857257978762,True,False,False
41,1e-06,1,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3060991678267946,0.020425624129904008,True,False,False
41,1e-06,2,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.306129622274007,0.02040278329449463,True,False,False
41,1e-06,3,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061309328902995,0.020401800332275344,True,False,False
41,1e-06,4,u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x,7,1.3061433035847776,0.02039252231141675,True,False,False
41,1e-05,0,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,1.3239810365590896,0.0070142225806827385,True,False,False
41,1e-05,1,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,1.3228483223662282,0.00786375822532881,True,False,False
41,1e-05,2,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,1.3234135293589846,0.007439852980761497,True,False,False
41,1e-05,3,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,1.3234895666786513,0.007382824991011505,True,False,False
41,1e-05,4,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,1.3237759481394742,0.007168038895394302,True,False,False
41,0.0001,0,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.9872954573812294,0.2595284069640779,True,False,False
41,0.0001,1,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.9873985333362871,0.2594510999977846,True,False,False
41,0.0001,2,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.9864539793553847,0.26015951548346145,True,False,False
41,0.0001,3,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.9989835175413581,0.25076236184398143,True,False,False
41,0.0001,4,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.9646591670743709,0.27650562469422174,True,False,False
41,0.001,0,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.031294036851959826,0.97652947236103,True,False,False
41,0.001,1,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.03391218716013588,0.9745658596298982,True,False,False
41,0.001,2,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.033502933181338276,0.9748728001139962,True,False,False
41,0.001,3,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.03297902482193898,0.9752657313835457,True,False,False
41,0.001,4,1|u|u^2|u^3|u_x|u_xx|u*u_x|u*u_xx|u^2*u_x|(u_x)^2,10,0.03154337967900041,0.9763424652407497,True,False,False
41,0.01,0,1|u|u^2|u^3|u_x|u*u_x|u^2*u_x,7,0.0,1.0,False,False,False
41,0.01,1,1|u|u^2|u^3|u_x|u*u_x|u^2*u_x,7,0.0,1.0,False,False,False
41,0.01,2,1|u|u^2|u^3|u_x|u*u_x|u^2*u_x|(u_x)^2,8,0.0,1.0,False,False,False
41,0.01,3,1|u|u^2|u^3|u_x|u*u_x|u^2*u_x|(u_x)^2,8,0.0,1.0,False,False,False
41,0.01,4,1|u|u^2|u^3|u_x|u*u_x|u^2*u_x,7,0.0,1.0,False,False,False
