kind,surrogate,buy_and_hold,best_return,best_excess,median_excess,n_beating
shuffle,165,8.907830099999247,10.251318952403318,0.1355986970753742,-0.7741724578836156,9
shuffle,166,8.90777870633734,10.742636044616662,0.18519361328747563,-0.8163928114013397,1
shuffle,167,8.907053706913198,7.6440319627355,-0.12748711993923623,-0.7875652465156333,0
shuffle,168,8.907313248092441,12.136621229768531,0.3259519408350051,-0.6602051905904628,19
shuffle,169,8.905434005715867,15.648591627770312,0.6807533741745542,-0.5305674124828437,24
shuffle,170,8.907384637743066,11.254644908266302,0.23692027274091476,-0.6869891777369592,4
shuffle,171,8.907839960948536,5.403926278697045,-0.3536506136617128,-0.8770752150451764,0
shuffle,172,8.907212499630958,28.06644416807289,1.9338670356728103,-0.7219038790258244,172
shuffle,173,8.906591193559168,4.71104705415981,-0.4235103737930679,-0.8572088581909394,0
shuffle,174,8.907445698547267,32.109824319278644,2.341913276812968,-0.7184136331990992,144
shuffle,175,8.907360863386867,55.40525542921464,4.693267481319168,1.2688695441711613,942
shuffle,176,8.931729458855994,32.3641994162412,2.359354436149162,-0.5855647739568134,41
shuffle,177,8.858868631276616,49.06125458585503,4.077788989604646,-0.10764515380247486,636
shuffle,178,8.90755031488604,4.035510333670987,-0.491750213359486,-0.9228084154350913,0
shuffle,179,8.907581779602513,46.38214559970615,3.7824127676902304,-0.6825624452544244,100
shuffle,180,8.908066139975272,13.40922285037913,0.4542921541715801,-0.7754599991392155,1
shuffle,181,8.907321083467702,22.79338113823106,1.4015958438992109,-0.7612482135739012,38
shuffle,182,8.90740725146004,15.81199835119482,0.6969120098214658,-0.5458155669391679,164
shuffle,183,8.908722868085308,6.719573484114777,-0.22093153811188848,-0.746820837682489,0
