fast,slow,dev_return,holdout_return,dev_excess,holdout_excess,dev_trades,dev_exposure
22,75,7.037123293006031,-0.2840853852229879,-0.18878182467808657,-0.5197941445721319,35.0,0.49355670103092786
22,80,4.806011914936938,-0.1976043207546514,-0.4139765908990023,-0.46178623038216227,29.0,0.48582474226804123
22,85,5.778722374934817,-0.13225011199069536,-0.3157971334353247,-0.4179493354822277,29.0,0.47594501718213056
22,90,9.843989245919534,-0.20237399699180714,0.09452609454683603,-0.4649855315422464,23.0,0.4789518900343643
22,95,6.032917828441509,-0.16116133366100394,-0.2901401956914097,-0.4373417848708737,23.0,0.4853951890034364
22,100,6.314438078357172,-0.11068737687729291,-0.26172525975886185,-0.40348594634786683,21.0,0.4849656357388316
22,105,3.892546638019523,0.00739651021874721,-0.5061762011508089,-0.3242801683894665,21.0,0.4832474226804124
22,110,3.4590975759518354,0.0631605114899565,-0.5499259041734722,-0.28687598724858776,21.0,0.4802405498281787
22,115,1.6667254814670067,-0.004756641934606676,-0.7308370046976094,-0.3324319992160576,19.0,0.48109965635738833
22,120,1.4623848503666292,0.10577261934934423,-0.7514619009275362,-0.2582935511817177,19.0,0.4733676975945017
22,125,0.9297001362255217,0.13447510679289798,-0.8052278450438174,-0.2390411120622392,19.0,0.47036082474226804
22,130,2.1479977429971435,0.09210391399333995,-0.6822603197820909,-0.2674619522907187,17.0,0.468213058419244
22,135,2.698510829390745,0.2859000373204641,-0.6266948885756697,-0.13747154385368376,17.0,0.4639175257731959
22,140,2.511947788440901,0.15345238224022406,-0.6455254233509096,-0.22631194212803973,17.0,0.4583333333333333
22,145,2.584144531823134,0.08453847565036265,-0.6382383246844394,-0.27253653481241746,13.0,0.45017182130584193
22,150,1.4858284472459644,-0.05932083136349231,-0.749095647332797,-0.3690313962944194,15.0,0.4493127147766323
22,155,3.4037772920422773,-0.0871571799540336,-0.5555095960163551,-0.3877028653648933,15.0,0.45103092783505155
22,160,3.8280364395493294,0.04297709675526673,-0.5126874668841819,-0.30041418543322185,15.0,0.45146048109965636
22,165,2.7667010436977018,-0.15772400267868436,-0.6198121845025548,-0.4350361656941125,15.0,0.452319587628866
22,170,3.6239930073480746,-0.04576870840669334,-0.5332823656710106,-0.3599411938275229,13.0,0.45489690721649484
22,175,3.8200305388048985,-0.005740703989825513,-0.5134955336459992,-0.3330920672622556,13.0,0.4531786941580756
22,180,3.6941155173802454,0.1360843274069341,-0.5262046274600276,-0.23796171356193607,13.0,0.452319587628866
22,185,2.8874323726579822,0.1303466174947494,-0.6076263009702496,-0.24181033159501786,13.0,0.4527491408934708
22,190,3.7912262572879385,0.26229584373887915,-0.5164028620322616,-0.15330425872857223,13.0,0.45060137457044674
22,195,3.0173635256016844,0.3922075985563003,-0.5945118433507945,-0.06616483726046007,15.0,0.4488831615120275
22,200,2.153067958494972,0.24899910349695897,-0.6817485631728304,-0.16222316105362422,15.0,0.4480240549828179
23,25,9.001593968730873,0.2778620561880569,0.009499856333537116,-0.14286308849592144,188.0,0.5309278350515464
23,30,13.950050997194905,0.4158231957437244,0.5089669087778796,-0.05032447331935075,93.0,0.5240549828178694
23,35,13.424391367671216,0.48191427151044697,0.45591003382939177,-0.00599331857041141,61.0,0.5347938144329897
23,40,18.65273114971032,0.2886012392618851,0.9836267433191623,-0.13565968953168828,53.0,0.5365120274914089
23,45,11.673609540983287,0.13179670697067358,0.27919680111483647,-0.2408376716676185,49.0,0.5270618556701031
23,50,8.76043311221303,0.1498048458129091,-0.014841448739350782,-0.22875855840619552,49.0,0.5180412371134021
23,55,12.20253575024711,0.23870275330258428,0.3325833846866373,-0.16912952607372456,51.0,0.5025773195876289
23,60,16.557435294519355,-0.09400329038326194,0.7721403671070777,-0.39229495253166413,41.0,0.49699312714776633
23,65,13.534833350498259,-0.15300693949123878,0.4670573735580048,-0.4318721551874404,37.0,0.49785223367697595
23,70,6.916619112187602,-0.2233857381097487,-0.2009447812632189,-0.4790793367381535,35.0,0.49699312714776633
23,75,5.912178778942892,-0.2129468640199419,-0.30232685848773666,-0.47207737259531946,33.0,0.4944158075601375
23,80,6.489995607571563,-0.09029536970957186,-0.24400555417250458,-0.38980783300341904,29.0,0.4884020618556701
23,85,6.824498625523663,-0.05947770497150595,-0.21024286098364786,-0.3691366206096873,27.0,0.47852233676975947
23,90,7.841054652329168,-0.1590926730203016,-0.1076378995921421,-0.43595421304030313,25.0,0.4789518900343643
23,95,7.082747808220978,-0.08372994208418294,-0.18417676455479304,-0.3854040162297083,23.0,0.4853951890034364
23,100,7.318677365768147,0.030289709341289495,-0.16036347487383584,-0.3089243591334352,21.0,0.48625429553264604
23,105,4.709434550044222,0.15545213295868976,-0.42372452070789857,-0.2249705922176144,21.0,0.48281786941580757
23,110,2.954842371704674,0.1534251424072095,-0.6008223470639189,-0.22633021347918203,19.0,0.4793814432989691
23,115,1.6243575003017017,0.09526108084151397,-0.7351133701482802,-0.2653442556048812,21.0,0.4793814432989691
23,120,1.4580032031088246,0.12512670869662346,-0.7519041576609216,-0.24531163009894663,19.0,0.4733676975945017
23,125,1.2233602645188788,0.1371618597640154,-0.7755875838764618,-0.23723894951074453,17.0,0.4695017182130584
23,130,2.6639306121771713,0.15864222913906034,-0.6301852046611081,-0.22283080790036147,17.0,0.46735395189003437
23,135,3.0734486647981853,0.1953870967339535,-0.5888509516830939,-0.19818387345904498,17.0,0.4630584192439863
23,140,2.7517697813148208,0.07029794872608575,-0.6213192550032691,-0.2820884901326004,15.0,0.4574742268041237
23,145,2.6603832807717076,-0.016921560466805596,-0.6305432506441163,-0.34059172244196834,13.0,0.4497422680412371
23,150,2.121683175205487,-0.07774584787056071,-0.6849163516594305,-0.3813901338176158,15.0,0.45017182130584193
23,155,2.805423852587696,-0.07281100427953324,-0.6159037404951802,-0.3780800452412425,15.0,0.45146048109965636
23,160,2.6915634453634847,0.015046951649191342,-0.6273961151200925,-0.3191485693193016,15.0,0.4531786941580756
23,165,2.6458836063744235,0.06334486979304965,-0.6320067592875089,-0.2867523273388517,15.0,0.4527491408934708
23,170,3.60172554298953,-0.004486941211306439,-0.535529907626937,-0.3322510951475155,13.0,0.45489690721649484
23,175,3.926101412292388,0.02012340109720312,-0.5027893870176152,-0.315743497402341,13.0,0.4540378006872852
23,180,3.8013628308181557,0.17031693464709274,-0.5153797381627603,-0.21499989925618002,13.0,0.4518900343642612
23,185,2.8903130834097848,0.11321877687744641,-0.6073355396076933,-0.2532989772875297,13.0,0.4518900343642612
23,190,3.7670245441774313,0.3155456501918952,-0.5188456352526568,-0.11758649528117615,13.0,0.45103092783505155
23,195,2.8392023731516653,0.324091880505359,-0.612494342776867,-0.11185403815060235,15.0,0.4493127147766323
23,200,2.0121541117811104,0.26467665362864445,-0.6959715468750073,-0.15170731011748395,15.0,0.44673539518900346
24,25,7.571315020249948,0.21324779849211306,-0.13486377185637954,-0.18620365488369084,282.0,0.5382302405498282
24,30,13.998292881457804,0.5908738954668982,0.5138361501592947,0.06709228179186599,99.0,0.5223367697594502
24,35,12.844191746936685,0.4521018095507181,0.3973482250209699,-0.02599028259696845,63.0,0.5356529209621993
24,40,19.673574292377875,0.3729701466719402,1.0866644200218833,-0.07906852276666942,53.0,0.538659793814433
24,45,11.260266430082078,0.193163803057264,0.23747647009802186,-0.19967516672201957,51.0,0.5283505154639175
24,50,9.346752983786253,0.18426787206232276,0.04433810083736245,-0.20564218857780836,49.0,0.5219072164948454
24,55,14.573641172909664,0.15472874532145608,0.5719082953971701,-0.2254558106668173,53.0,0.509020618556701
24,60,19.804353129758553,-0.07355621424393521,1.0998644377350613,-0.3785799012031724,41.0,0.4944158075601375
24,65,14.467915847987769,-0.11714873372690549,0.561237026332144,-0.4078199567579761,39.0,0.4965635738831615
24,70,6.649671945563806,-0.12205647488463756,-0.227888799106563,-0.41111186614524475,35.0,0.4952749140893471
24,75,5.196503432498118,-0.07922062135025432,-0.37456276025261614,-0.3823793507518157,33.0,0.4965635738831615
24,80,5.016842136659017,0.014849662841362798,-0.3926966749971359,-0.319280902475762,29.0,0.49097938144329895
24,85,6.396328203011133,0.017124019970718773,-0.25345977034469824,-0.31775535796485554,27.0,0.4793814432989691
24,90,7.064034929970633,-0.023503469467861637,-0.18606552828229184,-0.3450065942394731,25.0,0.47766323024054985
24,95,8.38877752180069,0.04171348504536998,-0.05235409585338091,-0.3012617638029813,23.0,0.48668384879725085
24,100,8.384386733189391,0.019345529334261258,-0.052797275259199195,-0.3162652615451963,21.0,0.4836769759450172
24,105,5.010544906083685,0.2285288976708859,-0.39333227901995194,-0.1759537268174698,21.0,0.48152920962199314
24,110,2.6460177534181546,0.22117769406194854,-0.6319932193036026,-0.1808846095576605,19.0,0.47852233676975947
24,115,1.7933231719870504,0.20290104954576993,-0.7180590064313632,-0.19314382529804075,19.0,0.47809278350515466
24,120,1.2804324763312716,0.20131536823852159,-0.7698270631229325,-0.1942074346068412,17.0,0.4742268041237113
24,125,1.2538430260909808,0.10701731904647982,-0.7725108399570532,-0.25745865820638714,17.0,0.47036082474226804
24,130,3.8473073195715255,0.1315458000710601,-0.5107423818632694,-0.24100596961806497,15.0,0.46735395189003437
24,135,3.3021591840687012,0.24021628328272526,-0.5657663076686106,-0.1681143128851299,15.0,0.46091065292096217
24,140,2.795156695085575,0.07533850247285323,-0.6169400447138627,-0.2787074955644835,15.0,0.4583333333333333
24,145,2.685206774288879,-0.08858147668375249,-0.6280377187041448,-0.3886582245870134,13.0,0.45060137457044674
24,150,2.541937682528451,-0.13687638306267302,-0.6424984264674636,-0.42105244640035333,13.0,0.4484536082474227
24,155,3.249287462600149,-0.08470913736621433,-0.571102856562065,-0.3860608198461357,15.0,0.45103092783505155
24,160,2.685377504053458,-0.08683079666423266,-0.6280204862836574,-0.3874839409797206,15.0,0.452319587628866
24,165,1.8397634393673785,-0.019570879235341176,-0.7133716092629616,-0.342368775681679,15.0,0.452319587628866
24,170,3.163332966726486,0.025442726653325032,-0.5797785788026365,-0.312175514257071,15.0,0.4540378006872852
24,175,4.253541141078113,-0.004250352658257572,-0.4697396191305645,-0.33209240135057905,13.0,0.4536082474226804
24,180,4.091524092053205,0.14658768414228573,-0.48609263128298463,-0.23091649713269113,13.0,0.4518900343642612
24,185,2.6056057023478685,0.12866140296251838,-0.6360721651073558,-0.24294070366638776,13.0,0.45103092783505155
24,190,3.5864910723038443,0.38158063564790035,-0.5370675821232822,-0.07329296358823156,13.0,0.4518900343642612
24,195,2.5993866960270764,0.2779559849015847,-0.6366998736513143,-0.14280008500737995,15.0,0.45103092783505155
24,200,1.587397096566658,0.2561633830797263,-0.7388439277351215,-0.15741765920388373,15.0,0.4488831615120275
25,30,17.73849388299499,0.7205653351355539,0.8913492131285419,0.15408392498824997,107.0,0.5292096219931272
25,35,13.004827595707566,0.5947078744490704,0.4135618272490953,0.06966395600946806,69.0,0.5343642611683849
25,40,26.67537851904757,0.31869772252563666,1.7933838072512698,-0.11547221578449862,49.0,0.5369415807560137
25,45,13.983339515483674,0.06687116561387163,0.5123268486569761,-0.2843870342352084,49.0,0.5335051546391752
25,50,10.849259986187693,0.018711853917366517,0.1959919879883978,-0.31669030475475324,49.0,0.5236254295532646
25,55,17.642875389397236,0.050499253589499915,0.8816980659362499,-0.29536863435396277,53.0,0.5124570446735395
25,60,16.203876092573083,-0.024782585753345687,0.7364542590041057,-0.34586457243601254,43.0,0.4991408934707904
25,65,12.364233362994538,-0.06903200205767568,0.34890415489070103,-0.37554524715617177,37.0,0.49312714776632305
25,70,6.501547462499458,-0.02641689187200391,-0.24283958043606269,-0.3469607972532496,35.0,0.49699312714776633
25,75,7.485793769080082,-0.08470782909200891,-0.14349576502060502,-0.38605994231001484,33.0,0.49785223367697595
25,80,4.787529552870355,0.015629136953303036,-0.41584208772973275,-0.3187580635436015,29.0,0.4901202749140893
25,85,6.159175690609839,-0.0004767696741858618,-0.27739649762504215,-0.3295612382656369,27.0,0.4836769759450172
25,90,5.750793197710746,0.10259655855664795,-0.31861613413494927,-0.2604239211425582,25.0,0.47723367697594504
25,95,8.8367498711443,0.11065048572109504,-0.007138500847462481,-0.25502168056284646,23.0,0.48582474226804123
25,100,8.120157201045803,0.1363596160820868,-0.07946699166360127,-0.23777706132686127,21.0,0.484106529209622
25,105,4.007533569088914,0.28080584808017495,-0.4945701220840424,-0.14088851488815057,19.0,0.4802405498281787
25,110,2.8505853007531403,0.33058558261626825,-0.6113454195338048,-0.10749833187963287,19.0,0.47852233676975947
25,115,1.9277849720519167,0.12206834186742266,-0.7044872529416486,-0.24736305582642126,19.0,0.47809278350515466
25,120,1.6755851784413154,0.10265685207436803,-0.7299427609549934,-0.26038347874949075,17.0,0.4729381443298969
25,125,1.597530251485483,0.1960823988599698,-0.7378211489193907,-0.19771749360687718,17.0,0.47079037800687284
25,130,3.850770393283619,0.12124415674603095,-0.5103928403376125,-0.24791588505085616,15.0,0.46649484536082475
25,135,2.640274339429768,0.20852823097694673,-0.6325729244600274,-0.18936934518961646,15.0,0.46262886597938147
25,140,2.6081006646239215,0.06014011088924742,-0.6358203388417518,-0.2889019468033458,15.0,0.4566151202749141
25,145,3.1777601583570014,-0.14972634073329094,-0.5783223861273654,-0.42967166549165925,13.0,0.45060137457044674
25,150,2.680419966405908,-0.17401246625261324,-0.628520869878374,-0.4459617920504909,13.0,0.4493127147766323
25,155,3.1498917441340533,-0.09162254255447311,-0.581135253780488,-0.3906980455485072,15.0,0.45146048109965636
25,160,2.2461764108848774,-0.1356967445769942,-0.6723507642214924,-0.42026119378947113,15.0,0.4518900343642612
25,165,1.9509885189026064,-0.039990093551103056,-0.7021452285317963,-0.35606513845354326,15.0,0.4527491408934708
25,170,2.8620578524684137,0.10713846456057996,-0.6101874501796642,-0.25737739881591104,15.0,0.4540378006872852
25,175,4.561328324826447,-0.0344645473716374,-0.43867345920179124,-0.3523588310601079,13.0,0.4540378006872852
25,180,3.5590184594366194,0.16393450465799853,-0.5398405000030998,-0.2192809687990558,13.0,0.4531786941580756
25,185,3.253759800468771,0.13868542427208563,-0.5706514460719008,-0.23621700557665504,13.0,0.4527491408934708
25,190,3.729165385090452,0.315319881192065,-0.5226669077196957,-0.11773793177018588,13.0,0.45103092783505155
25,195,2.828311611969992,0.2779559849015847,-0.6135935897451636,-0.14280008500737995,13.0,0.45017182130584193
25,200,1.680729334249567,0.2288807646234099,-0.7294235412620502,-0.17571770904740902,15.0,0.4488831615120275
26,30,25.9858797394772,0.49410627706056487,1.7237900083933497,0.0021845735046082115,111.0,0.5360824742268041
26,35,19.19477241027082,0.46507531105208133,1.0383370801288168,-0.017288195423769248,73.0,0.5347938144329897
26,40,22.024964546205013,0.3668873527414247,1.3239994019101533,-0.08314860885864628,55.0,0.538659793814433
26,45,16.516986976195852,-0.05018147736181644,0.7680577607081207,-0.36290109637338785,47.0,0.5356529209621993
26,50,11.793024977751145,-0.01172222544346635,0.2912498665200156,-0.3371042239735702,49.0,0.5262027491408935
26,55,18.649149961136334,0.06541524471238569,0.9832652800001911,-0.2853636056412149,47.0,0.5171821305841925
26,60,14.878467256014252,-0.09246878310641471,0.602675579898307,-0.3912656686417575,43.0,0.502147766323024
26,65,7.836548971356585,0.05171273563753109,-0.10809267553173008,-0.2945546808839632,37.0,0.4952749140893471
26,70,6.254450441617936,-0.1517305168946843,-0.2677800457119185,-0.43101598380580597,35.0,0.49742268041237114
26,75,6.168972045448455,-0.1118623485801662,-0.27640771335394554,-0.4042740686742389,33.0,0.49785223367697595
26,80,3.8755371869124984,0.04693630733746623,-0.5078930313383306,-0.2977585110480351,29.0,0.49183848797250856
26,85,5.93687916000948,0.07850360646759613,-0.2998337527671824,-0.2765844749696502,27.0,0.48625429553264604
26,90,6.812952888534182,0.0869967093601216,-0.21140821721272351,-0.27088765351139243,25.0,0.47809278350515466
26,95,8.253887911148812,0.12119335569557155,-0.06596902993285725,-0.24794996029026173,23.0,0.48625429553264604
26,100,8.036215540772655,0.11594519324729124,-0.08793955056281977,-0.25147021017185667,21.0,0.484106529209622
26,105,3.5300033341166968,0.24668582122664717,-0.5427691096760716,-0.1637748149359901,19.0,0.4793814432989691
26,110,3.2978139552944263,0.20706079558142565,-0.5662048885425275,-0.19035364004105038,19.0,0.4789518900343643
26,115,1.9681090780941926,0.10391091530952234,-0.7004171837723019,-0.25954230510089094,19.0,0.47809278350515466
26,120,2.050156413331129,0.09148457542269628,-0.6921358264813353,-0.2678773789379425,17.0,0.4733676975945017
26,125,2.2571452869956,0.19522756042739964,-0.6712436328089861,-0.198290883802149,17.0,0.4699312714776632
26,130,3.747444340372109,0.11691526197881563,-0.5208219415284616,-0.2508195282672966,15.0,0.46649484536082475
26,135,2.668820137443518,0.22673810960233043,-0.6296916858210764,-0.1771549132419411,15.0,0.46219931271477666
26,140,2.3965686487745645,0.028297177039173782,-0.6571710895598362,-0.3102608672293108,15.0,0.4579037800687285
26,145,2.7760453913495047,-0.17103686053634404,-0.618869023078334,-0.44396587904787377,13.0,0.45060137457044674
26,150,2.6301648107468223,-0.15257582348682075,-0.6335933185876975,-0.4315829804375232,13.0,0.4493127147766323
26,155,3.8583447911088102,-0.08627935065787073,-0.5096283268470378,-0.3871140538510861,13.0,0.4488831615120275
26,160,1.9002542960162625,-0.10785159944954326,-0.707266031363333,-0.4015838243665749,15.0,0.4527491408934708
26,165,1.7931284499338802,0.02392816551666499,-0.7180786604870382,-0.31319141910272663,15.0,0.4531786941580756
26,170,2.9196705205442193,0.11065162786890825,-0.6043723790692643,-0.25502091445742503,15.0,0.45532646048109965
26,175,3.9103310110604,0.22196041758899265,-0.504381155072566,-0.18035959105250698,13.0,0.4536082474226804
26,180,3.8615813022554057,0.11511597950911168,-0.5093016531640505,-0.25202641238404244,13.0,0.4518900343642612
26,185,3.407178074748991,0.15274904965004743,-0.5551663417646246,-0.2267837084827764,13.0,0.4518900343642612
26,190,3.5015240018884404,0.24520602634257815,-0.5456436396642699,-0.16476740002015333,13.0,0.4518900343642612
26,195,2.3898350691811143,0.1971823183689998,-0.6578507359895402,-0.19697971318190277,13.0,0.45060137457044674
26,200,1.7417625827243208,0.2549244993584163,-0.7232632176416892,-0.15824865106364983,15.0,0.4493127147766323
27,30,23.276905498253097,0.623884846081858,1.4503626811216352,0.0892346594600204,131.0,0.5347938144329897
27,35,20.992830554384334,0.3868217286008224,1.2198220958010002,-0.06977745563115656,83.0,0.5330756013745704
27,40,21.93331696379061,0.1903751478732123,1.3147490542585785,-0.20154568105502846,55.0,0.5403780068728522
27,45,17.224577832025005,0.03402924921214878,0.8394776633292123,-0.3064160307580578,47.0,0.5395189003436426
27,50,14.730183243365435,-0.03184526847307034,0.5877086966261462,-0.35060192732029205,49.0,0.5287800687285223
27,55,21.49557720113417,-0.008494072249811468,1.2705662741042643,-0.33493891258892405,49.0,0.5197594501718213
27,60,15.585041278438624,-0.05391821112732986,0.6739928495611669,-0.36540754252958685,41.0,0.5017182130584192
27,65,8.014707342279085,-0.060202938471039635,-0.09011045685607011,-0.36962307718682685,37.0,0.4965635738831615
27,70,7.09615088090945,-0.11454986562179514,-0.1828239401954217,-0.40607674373256886,37.0,0.4991408934707904
27,75,4.96375520432171,-0.04992178193020602,-0.398054945962269,-0.3627269034398827,35.0,0.5
27,80,4.135490933082988,0.001042790907429536,-0.4816548866752982,-0.32854197999948687,31.0,0.49312714776632305
27,85,5.7456704887922125,-0.08773415255065375,-0.3191331891097329,-0.3880898746724274,27.0,0.48625429553264604
27,90,6.83497307745635,0.025171441673108363,-0.20918563373024424,-0.31235748097949956,25.0,0.4789518900343643
27,95,6.715449298864893,0.06627740593315568,-0.2212496344978967,-0.28478530362308163,25.0,0.48281786941580757
27,100,5.280026968927095,0.2002828991188199,-0.3661324042224542,-0.19489997210586074,21.0,0.48281786941580757
27,105,4.513275212562157,0.26541136625881623,-0.443523647089726,-0.15121449533233644,19.0,0.47766323024054985
27,110,3.3071039480500417,0.07234405854619563,-0.5652672133698047,-0.2807160444579563,19.0,0.47766323024054985
27,115,2.2034510770765325,0.07145438492871348,-0.676663198667059,-0.28131280065166475,19.0,0.47723367697594504
27,120,2.303436492872168,0.0774409470235824,-0.6665712809990645,-0.2772972628871033,17.0,0.4725085910652921
27,125,2.421575272012338,0.16074502712792826,-0.6546470736234922,-0.22142033815132467,17.0,0.47036082474226804
27,130,3.3328485390810307,0.09908788644312017,-0.5626687114681675,-0.2627773929936913,15.0,0.46692439862542956
27,135,2.756447354435052,0.16460740690372333,-0.6208471293193405,-0.21882961385831567,15.0,0.46134020618556704
27,140,2.58120191739415,0.007489697885373348,-0.6385353342263776,-0.3242176619644769,15.0,0.45618556701030927
27,145,3.32559526949787,-0.18861431094106507,-0.5634008122338097,-0.45575610435353964,13.0,0.45060137457044674
27,150,2.4936281531957474,-0.16180530906880797,-0.6473744955293927,-0.43777373688749155,13.0,0.4497422680412371
27,155,3.2721022190670377,-0.14770369889005874,-0.5688000742807992,-0.42831496116337,13.0,0.4497422680412371
27,160,2.341932356939249,-0.1177500469424847,-0.66268574341709,-0.40822329274401026,15.0,0.452319587628866
27,165,1.8323366074052014,-0.01786720950415177,-0.7141212283559053,-0.3412260246276484,15.0,0.4531786941580756
27,170,3.108132459332672,0.04479682152240794,-0.585350181135006,-0.2991935894705029,15.0,0.4540378006872852
27,175,3.6224894159439067,0.11766642346356893,-0.5334341290110579,-0.25031568027215156,13.0,0.45446735395189003
27,180,4.224251525980364,0.07634909457471961,-0.47269593412652255,-0.27802963226242394,13.0,0.4531786941580756
27,185,3.416357033791048,0.14649845804949257,-0.5542398736573191,-0.2309763462981248,13.0,0.45146048109965636
27,190,3.0989726393124233,0.2853648198929608,-0.5862747174662539,-0.1378305455241472,13.0,0.4518900343642612
27,195,2.7990424347690857,0.20149565716924056,-0.6165478418645451,-0.1940865042634552,13.0,0.45103092783505155
27,200,2.0917932506568646,0.26190902755534706,-0.6879332582277227,-0.15356371899446464,13.0,0.4497422680412371
28,30,20.609184318962352,0.4716757621067931,1.1810991861575753,-0.012860886385072101,159.0,0.5360824742268041
28,35,16.76759708244454,0.21370878985773145,0.7933528153808795,-0.1858944409795431,83.0,0.5309278350515464
28,40,27.45825006021317,0.17029889811440535,1.8724020828186565,-0.2150119974148561,57.0,0.5373711340206185
28,45,16.072634361770334,0.06277034232142875,0.7232075196539027,-0.2871376965578646,49.0,0.5390893470790378
28,50,14.99889540818955,-0.0339010892384658,0.614830862616198,-0.35198088669460315,47.0,0.5322164948453608
28,55,20.220717120476284,-0.06955028507084227,1.141889677924385,-0.37589288992327596,47.0,0.5231958762886598
28,60,11.279629526975466,-0.0019340438476977972,0.2394308629271209,-0.3305387173904375,41.0,0.5038659793814433
28,65,9.142419489546128,-0.09115014120642628,0.023713924958554067,-0.3903811783009866,37.0,0.4991408934707904
28,70,8.70823208120745,-0.12668714812757886,-0.020110302230639143,-0.41421792985722283,35.0,0.49699312714776633
28,75,4.213833067168829,-0.09843301788063963,-0.47374750977599833,-0.3952662301648958,35.0,0.4995704467353952
28,80,5.295742166883462,-0.07980584464800455,-0.36454620804924376,-0.38277189428775116,29.0,0.49269759450171824
28,85,6.351858279946455,-0.024233091947515883,-0.2579482929827205,-0.34549599476259396,27.0,0.48754295532646047
28,90,7.1258982355136276,-0.03455190426355559,-0.17982142376722976,-0.3524174264430562,25.0,0.4798109965635739
28,95,6.36810100144757,-0.03962767714564286,-0.2563088518023341,-0.355822044547632,25.0,0.48281786941580757
28,100,4.805200401608913,0.08127023764004981,-0.41405850010173684,-0.27472873343092596,21.0,0.48281786941580757
28,105,5.485482561091199,0.12038216127129053,-0.34539497062726665,-0.24849407589342143,19.0,0.47852233676975947
28,110,3.3454037653188866,0.05076858557270758,-0.5614014635551872,-0.2951879776209938,19.0,0.47723367697594504
28,115,2.174482429220353,0.022656481942640472,-0.6795871171884886,-0.3140444117444374,19.0,0.47809278350515466
28,120,2.5153659556916788,0.05398322868675565,-0.6451804144093976,-0.2930317282378777,17.0,0.4725085910652921
28,125,2.4784120349379597,0.08225670840833521,-0.6489103176436691,-0.2740670497198222,17.0,0.4699312714776632
28,130,2.7399440272200546,0.14502198235048636,-0.6225128744500319,-0.2319667050104981,15.0,0.46563573883161513
28,135,3.491279011336233,0.07955295092260162,-0.5466777064863111,-0.2758806181950384,15.0,0.46219931271477666
28,140,2.5874609427495217,-0.10751153070198305,-0.6379035864053013,-0.4013557203434752,15.0,0.45618556701030927
28,145,3.3097533886226183,-0.20918567927332643,-0.5649997950077172,-0.4695545257342685,13.0,0.45103092783505155
28,150,2.6889456039006445,-0.15366711959420354,-0.6276603440608897,-0.43231497664203444,13.0,0.45017182130584193
28,155,3.2721022190670377,-0.1705007361769193,-0.5688000742807992,-0.4436062690450615,13.0,0.4497422680412371
28,160,2.5162348330241393,-0.15726028876489972,-0.6450927152341428,-0.4347251256174798,15.0,0.4518900343642612
28,165,1.801420994294229,-0.07221115414345791,-0.7172416616679915,-0.37767769062830825,15.0,0.4527491408934708
28,170,2.8941687567372725,-0.006518961454771266,-0.6069463714728602,-0.3336140901180312,15.0,0.45489690721649484
28,175,4.160213406908108,0.11743227920862043,-0.47915955104652785,-0.25047273453521635,13.0,0.45446735395189003
28,180,4.462459275617768,0.2939417416953949,-0.44865269763958804,-0.13207750181465583,13.0,0.4531786941580756
28,185,2.4086689644391055,0.11296044612495071,-0.655949757543846,-0.25347225485083824,13.0,0.4531786941580756
28,190,3.4900846460429173,0.31172246010892635,-0.5467982584299094,-0.12015093275229449,13.0,0.45060137457044674
28,195,2.769618241567388,0.23713134357886823,-0.619517740352997,-0.17018356259571932,13.0,0.45060137457044674
28,200,2.2375462357327676,0.16010141665087807,-0.6732218414321276,-0.2218520453875158,13.0,0.45017182130584193
29,30,21.952459584573095,0.16838688310109218,1.3166811935745897,-0.216294497850114,203.0,0.5399484536082474
29,35,15.901113581492549,0.2995197908543006,0.705895258869274,-0.12833597759838422,87.0,0.5347938144329897
29,40,21.34622195998186,0.08549640228654964,1.2554912675645764,-0.2718939973222301,59.0,0.5382302405498282
29,45,12.919368911201783,0.1866904018380231,0.4049361491821033,-0.20401725599614573,49.0,0.5369415807560137
29,50,13.609951753337477,0.02470016884458026,0.47463936669942575,-0.31267359126289385,49.0,0.5330756013745704
29,55,18.34765705342203,0.10045183873534724,0.9528344258808659,-0.26186251031951135,45.0,0.5279209621993127
29,60,13.26371612128546,0.007536955111865584,0.43969245504646115,-0.32418596377532916,41.0,0.5051546391752577
29,65,9.342647269401962,-0.09686776837092681,0.04392369508423477,-0.39421632565916953,37.0,0.49785223367697595
29,70,6.716716199583578,-0.18606506892057784,-0.22112176127113903,-0.45404617844914663,35.0,0.4952749140893471
29,75,4.747461771439368,-0.12988583791985164,-0.4198862850571431,-0.41636347841321253,33.0,0.49699312714776633
29,80,6.0186908421639975,-0.14553943086180543,-0.29157618086018466,-0.42686325985928886,29.0,0.4948453608247423
29,85,6.567379278401507,-0.021023485189130886,-0.2361949187048359,-0.34334312355814545,27.0,0.4896907216494845
29,90,6.244747593217077,-0.05939626239958384,-0.2687593920138497,-0.3690819923074976,25.0,0.4802405498281787
29,95,4.797314862665683,-0.06294749511011466,-0.4148544182778987,-0.3714640120433498,25.0,0.48238831615120276
29,100,5.419527804353335,0.10936352125690041,-0.3520520412561632,-0.25588492299242915,21.0,0.48281786941580757
29,105,4.671491995096063,0.09355004466127137,-0.4275542106442072,-0.26649194776766416,19.0,0.47637457044673537
29,110,3.363761591053885,0.008641999344170204,-0.5595485366617323,-0.3234447458983555,19.0,0.47637457044673537
29,115,2.215851531104966,0.0621163628766912,-0.6754115725163363,-0.2875763588678808,19.0,0.47680412371134023
29,120,2.5879692977485087,0.07282966233722576,-0.6378522761541505,-0.28039032155880406,17.0,0.4720790378006873
