time,actual,B0 train mean,B1 climatology,B2 smart persistence,M ridge,M gbdt,M esn
2019-06-13 22:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007261249936608941,0.0,0.0
2019-06-13 23:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007826952010571042,8.507500128505689e-06,0.0
2019-06-14 00:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0025373122817128058,0.00013138243103124104,0.0006130540063778722
2019-06-14 01:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.004570747477734255,0.00013138243103124104,0.00040061581882057384
2019-06-14 02:00:00+00:00,0.00010092854259184497,0.10235762977579373,6.814708061318122e-05,0.0,0.006609306028088721,0.00020654742924535065,0.00011313677452828852
2019-06-14 03:00:00+00:00,0.006883326604763827,0.10235762977579373,0.006926839612966845,0.0,0.009099861917584884,0.004798438668353628,0.006226957548184545
2019-06-14 04:00:00+00:00,0.04779975777149778,0.10235762977579373,0.04428169504971686,0.07711655353858887,0.03973576137632169,0.04304702227241558,0.046434546496936596
2019-06-14 05:00:00+00:00,0.13796931772305207,0.10235762977579373,0.11777731978315713,0.11760150878984738,0.12361125923779444,0.136399699189189,0.1259715927864023
2019-06-14 06:00:00+00:00,0.25867985466289867,0.10235762977579373,0.21564540835765175,0.24414824092773657,0.24757164498931916,0.25299588445452936,0.25285226751799794
2019-06-14 07:00:00+00:00,0.3635244247073072,0.10235762977579373,0.3126725271267458,0.33287303400364066,0.3693738009530799,0.37634651199838653,0.3735854424406285
2019-06-14 08:00:00+00:00,0.44461041582559546,0.10235762977579373,0.39397302859613414,0.43941967558630557,0.4348774225419595,0.4538989850524937,0.4446391595674215
2019-06-14 09:00:00+00:00,0.49521598708114656,0.10235762977579373,0.4467646880643962,0.4963635392930762,0.4903201686493299,0.5043912561792173,0.4966274324041662
2019-06-14 10:00:00+00:00,0.5164513524424708,0.10235762977579373,0.47532190153558124,0.5018522243979398,0.5087626755323528,0.5225788971513793,0.5152700491210608
2019-06-14 11:00:00+00:00,0.4980016148566815,0.10235762977579373,0.4807162940895398,0.5427856625344294,0.5097357409047919,0.5127897462332153,0.511131592362442
2019-06-14 12:00:00+00:00,0.4477392006459427,0.10235762977579373,0.4617682641097957,0.48541048400896036,0.4523904807024103,0.4762574860458371,0.46030457642652745
